,CUSTOMER_ID,ANCHOR_CUTOFF,NEXT_ANCHOR_CUTOFF,SALES_OFFICE_DESCRIPTION,DISTRIBUTION_MODE_DESCRIPTION,COLD_DRINK_CHANNEL_DESCRIPTION,CUSTOMER_SUB_TRADE_CHANNEL_DESCRIPTION,DEVICE_CATEGORY,DEVICE_MOBILE_BRAND_NAME,DEVICE_OPERATING_SYSTEM,ORDER_QUANTITY,ORDER_TYPE,PLANT_ID,WINDOW_FREQUENCY,SHIPPING_CONDITION_TIME,total_adds,total_removes,has_order,is_abandoned,total_profit,total_volume,PACK_TYPE_DESC,TRADE_MARK_DESC,FLAVOUR_DESC,BEV_CAT_DESC,PACK_SIZE_OZ
3297,501498561,2025-02-04 16:30:00,2025-03-04 16:30:00,"Tempe, AZ",Rapid Delivery,Workplace,Business Service,desktop,Google,Windows,2.0,MYCOKE360,G261,28,48hrs,0.0,0.0,1,0,8955.790000000005,349.0,Bag-In-Box,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,21.0
3298,501624940,2025-03-14 11:00:00,2025-03-28 11:00:00,,,,,,,,,,G143,14,24hrs,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0
3299,501184541,2024-07-03 11:00:00,2024-07-10 11:00:00,,,,,,,,8.0,SALES REP,G143,7,24hrs,0.0,0.0,1,0,8000.570000000009,540.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3300,501294170,2024-06-13 15:00:00,2024-07-11 15:00:00,,,,,,,,,,G236,28,24hrs,0.0,0.0,0,0,3847.61,389.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,ENHANCED WATER BEVERAGES,20.0
3301,500987274,2025-04-16 15:00:00,2025-05-14 15:00:00,,,,,,,,,,G141,28,24hrs,0.0,0.0,0,0,25.77,2.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
3302,501662390,2025-04-03 08:00:00,2025-04-17 08:00:00,"Twin Falls, ID",Sideload,Restaurant,Dining,mobile,Apple,iOS,1.0,SALES REP,G144,14,24hrs,0.0,0.0,1,0,342.86999999999995,18.0,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
3303,501662390,2024-06-13 08:00:00,2024-06-20 08:00:00,,,,,,,,,,G144,7,24hrs,0.0,0.0,0,0,342.86999999999995,18.0,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
3304,600566361,2025-03-11 11:00:00,2025-04-08 11:00:00,"Bellevue, WA",Night Side Load,Restaurant,Restaurant,desktop,Google,Windows,,,G291,28,24hrs,1.0,1.0,0,0,59.98,2.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3305,501754795,2025-05-06 16:30:00,2025-06-03 16:30:00,"Flagstaff, AZ",OFS,Attraction,Recreation Center,desktop,Google,Windows,4.0,MYCOKE360,G161,28,48hrs,19552.0,1880.0,1,0,1375.1100000000001,176.0,Plastic Bottle - Other,Fizz Factory,Coconut,DAIRY/SOY BEVERAGES,14.0
3306,600069581,2025-04-16 15:00:00,2025-04-23 15:00:00,,,,,,,,4.0,CALL CENTER,G235,7,24hrs,0.0,0.0,1,0,17407.379999999997,1253.0,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0
3307,501505622,2024-06-26 11:00:00,2024-07-24 11:00:00,,,,,,,,8.0,MYCOKE LEGACY,G291,28,24hrs,0.0,0.0,1,0,687.6999999999999,42.0,Aluminum Can,Blueberry Hill,Vanilla Raspberry,CORE SPARKLING,12.0
3308,501726328,2024-10-02 11:00:00,2024-10-16 11:00:00,,,,,,,,,,G265,14,24hrs,0.0,0.0,0,0,424.99,15.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3309,501672593,2025-01-22 14:00:00,2025-01-29 14:00:00,,,,,,,,,,G293,7,24hrs,0.0,0.0,0,0,1231.2599999999995,61.0,Plastic Bottle - Other,Fizz Factory,Cinnamon Roll,CORE SPARKLING,20.0
3310,501573792,2024-07-26 11:00:00,2024-08-23 11:00:00,"Bellevue, WA",OFS,Restaurant,Restaurant,mobile,Samsung,Android,1.0,SALES REP,G291,28,24hrs,0.0,0.0,1,0,51.74,2.0,Plastic Bottle - Other,Fizz Factory,Cinnamon Roll,CORE SPARKLING,20.0
3311,501783175,2025-02-05 15:00:00,2025-02-12 15:00:00,,,,,,,,,,G133,7,24hrs,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0
3312,501506885,2025-05-15 15:00:00,2025-06-12 15:00:00,,,,,,,,1.0,SALES REP,G131,28,24hrs,0.0,0.0,1,0,194.89000000000001,16.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3313,501667423,2024-06-19 10:30:00,2024-06-26 10:30:00,"Glendale, AZ",Rapid Delivery,Store,General Store,mobile,Samsung,Android,2.0,SALES REP,G262,7,24hrs,0.0,0.0,1,0,77.22,4.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0
3314,500376318,2025-01-01 12:00:00,2025-01-29 12:00:00,,,,,,,,,,G171,28,24hrs,0.0,0.0,0,0,4590.5,251.0,Plastic Bottle - Other,Billy's Lemonade,Banana,SPORTS DRINKS,20.0
3315,501506885,2025-01-17 15:00:00,2025-01-31 15:00:00,,,,,,,,1.0,SALES REP,G131,14,24hrs,0.0,0.0,1,0,194.89000000000001,16.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3316,500978978,2025-02-12 15:30:00,2025-03-12 15:30:00,,,,,,,,2.0,MYCOKE360,G221,28,24hrs,0.0,0.0,1,0,474.65000000000003,28.0,Aluminum Can,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),16.0
3317,501711707,2024-09-23 15:00:00,2024-09-30 15:00:00,,,,,,,,,,G236,7,24hrs,0.0,0.0,0,0,95.71,2.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3318,501697237,2024-07-26 11:00:00,2024-08-02 11:00:00,,,,,,,,,,G265,7,24hrs,0.0,0.0,0,0,3241.75,147.0,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,12.0
3319,500987596,2024-10-25 10:00:00,2024-11-01 10:00:00,,,,,,,,,,G264,7,24hrs,0.0,0.0,0,0,15.26,2.0,Aluminum Can,Fizz Factory,Pumpkin Latte,TEA,23.0
3320,600552505,2025-01-20 14:00:00,2025-01-27 14:00:00,,,,,,,,20.0,SALES REP,G293,7,24hrs,0.0,0.0,1,0,28736.91000000006,3340.0,Aluminum Can,Fizz Factory,Vanilla Raspberry,ENERGY DRINKS,16.0
3321,600549899,2024-07-17 16:00:00,2024-07-24 16:00:00,,,,,,,,6.0,SALES REP,G294,7,24hrs,0.0,0.0,1,0,2463.409999999999,395.0,Aluminum Can,Fizz Factory,Vanilla Latte,ENERGY DRINKS,16.0
3322,600079856,2025-01-10 12:00:00,2025-02-07 12:00:00,,,,,,,,2.0,CALL CENTER,G171,28,24hrs,0.0,0.0,1,0,425.23,12.0,Bag-In-Box,Fizz Factory,Coconut Chai,CORE SPARKLING,320.0
3323,501467013,2024-11-28 18:00:00,2024-12-26 18:00:00,"Draper, UT",Sideload,Restaurant,Dining,desktop,Google,Windows,2.0,MYCOKE360,G111,28,72hrs,1784.0,892.0,1,0,487.9699999999999,14.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3324,600251941,2025-02-05 16:30:00,2025-03-05 16:30:00,"Tempe, AZ",Rapid Delivery,Store,Hardware Store,desktop,Microsoft,Windows,2.0,MYCOKE360,G261,28,48hrs,2100.0,0.0,1,0,2231.17,92.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3325,600264475,2025-02-28 16:30:00,2025-03-28 16:30:00,"Tempe, AZ",Rapid Delivery,Restaurant,Restaurant,desktop,Google,Windows,2.0,CALL CENTER,G261,28,48hrs,0.0,0.0,1,0,809.4100000000001,28.0,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,320.0
3326,501676746,2024-07-02 15:30:00,2024-07-09 15:30:00,,,,,,,,,,G282,7,48hrs,0.0,0.0,0,0,36.18,2.0,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0
3327,501653448,2025-04-21 16:00:00,2025-05-19 16:00:00,"Prescott, AZ",OFS,Hotel,Motel,desktop,Microsoft,Windows,4.0,MYCOKE360,G263,28,24hrs,98.0,0.0,1,0,408.76,16.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3328,501661907,2024-12-23 12:00:00,2025-01-20 12:00:00,"Reno, NV",Sideload,Distributor,Food Distributor,desktop,Google,Windows,2.0,SALES REP,G171,28,24hrs,0.0,0.0,1,0,2375.290000000001,165.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3329,500578168,2025-02-03 11:00:00,2025-02-10 11:00:00,,,,,,,,12.0,SALES REP,G291,7,24hrs,0.0,0.0,1,0,39984.03999999986,4471.0,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0
3330,500938224,2024-10-30 15:30:00,2024-11-13 15:30:00,,,,,,,,6.0,MYCOKE360,G221,14,24hrs,0.0,0.0,1,0,4465.449999999998,286.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3331,501466060,2024-06-10 15:00:00,2024-06-17 15:00:00,,,,,,,,20.0,SALES REP,G237,7,24hrs,0.0,0.0,1,0,8189.430000000004,1087.0,Plastic Bottle - Other,Lucy & Co.,Vanilla Raspberry,CORE SPARKLING,12.0
3332,501706266,2024-08-15 11:00:00,2024-09-12 11:00:00,"Elko, NV",OFS,Hot Beverage,Local Convenience,desktop,Google,Windows,,,G175,28,24hrs,5313.0,1265.0,0,1,0.0,0.0,0,0,0,0,0.0
3333,501786642,2025-03-27 15:00:00,2025-04-03 15:00:00,,,,,,,,,,G141,7,24hrs,0.0,0.0,0,0,59.98,2.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3334,501282051,2025-01-20 15:30:00,2025-02-17 15:30:00,,,,,,,,,,G182,28,48hrs,0.0,0.0,0,0,133.01999999999998,4.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3335,501761350,2025-01-10 11:00:00,2025-01-24 11:00:00,,,,,,,,2.0,SALES REP,G291,14,24hrs,0.0,0.0,1,0,3589.490000000001,134.0,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3336,501780456,2025-04-16 17:00:00,2025-04-23 17:00:00,,,,,,,,,,G281,7,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0
3337,501514466,2025-02-10 10:30:00,2025-02-24 10:30:00,,,,,,,,2.0,CALL CENTER,G262,14,24hrs,0.0,0.0,1,0,1193.88,47.0,Bag-In-Box,Fizz Factory,Orange,FRUIT/VEGETABLE STILL DRINKS,320.0
3338,501666627,2024-06-21 15:30:00,2024-06-28 15:30:00,,,,,,,,,,G221,7,24hrs,0.0,0.0,0,0,142.43,6.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0
3339,500287397,2024-06-12 15:00:00,2024-06-19 15:00:00,,,,,,,,,,G236,7,24hrs,0.0,0.0,0,0,113.53999999999999,13.0,Aluminum Can,Fizz Factory,Cappuccino,CORE SPARKLING,20.0
3340,500890330,2025-01-07 12:00:00,2025-02-04 12:00:00,"Reno, NV",OFS,Hotel,Motel,desktop,Google,Windows,2.0,MYCOKE360,G171,28,24hrs,4824.0,3216.0,1,0,843.9499999999998,45.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,CORE SPARKLING,20.0
3341,500991363,2024-06-28 15:00:00,2024-07-26 15:00:00,,,,,,,,,,G235,28,24hrs,0.0,0.0,0,0,93.57,2.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3342,501513297,2024-06-06 11:30:00,2024-06-13 11:30:00,,,,,,,,,,G292,7,24hrs,0.0,0.0,0,0,2941.7800000000007,154.0,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0
3343,501406894,2024-07-02 11:00:00,2024-07-09 11:00:00,,,,,,,,3.0,MYCOKE LEGACY,G143,7,24hrs,0.0,0.0,1,0,686.4799999999999,36.0,Aluminum Can,Lucy & Co.,Vanilla Latte,CORE SPARKLING,12.0
3344,500507084,2025-01-22 11:00:00,2025-01-29 11:00:00,"Tucson, AZ",Rapid Delivery,Restaurant,Fast Food,desktop,Apple,Macintosh,,,G265,7,24hrs,696.0,0.0,0,1,834.32,26.0,Bag-In-Box,Fizz Factory,Tangerine,CORE SPARKLING,320.0
3345,501140218,2025-03-06 11:00:00,2025-04-03 11:00:00,,,,,,,,,,G143,28,24hrs,0.0,0.0,0,0,1208.51,85.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3346,600081490,2024-07-04 11:00:00,2024-07-11 11:00:00,,,,,,,,6.0,CALL CENTER,G143,7,24hrs,0.0,0.0,1,0,18087.210000000006,716.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3347,501423081,2024-06-10 15:00:00,2024-06-17 15:00:00,,,,,,,,,,G236,7,24hrs,0.0,0.0,0,0,157.04,9.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),33.8
3348,501019488,2024-06-06 14:00:00,2024-06-20 14:00:00,"Tacoma, WA",OFS,Hot Beverage,Mini-Market,desktop,Google,Windows,22.0,SALES REP,G293,14,24hrs,0.0,0.0,1,0,13314.409999999994,1720.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3349,600073908,2025-02-25 14:00:00,2025-03-25 14:00:00,,,,,,,,,,G238,28,24hrs,0.0,0.0,0,0,1299.2600000000002,62.0,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0
3350,501752744,2025-01-28 13:30:00,2025-02-25 13:30:00,,,,,,,,,,G267,28,24hrs,0.0,0.0,0,0,154.16,8.0,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
3351,501775160,2025-02-21 15:30:00,2025-02-28 15:30:00,,,,,,,,2.0,MYCOKE360,G221,7,24hrs,0.0,0.0,1,0,97.83000000000001,4.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0
3352,501078999,2024-06-14 15:00:00,2024-06-21 15:00:00,"Denver, CO",OFS,Restaurant,Fast Food,desktop,Google,Windows,,,G236,7,24hrs,0.0,0.0,0,0,1177.1699999999998,61.0,Plastic Bottle - Contour,Oliver Originals,Ginger Snap,CORE SPARKLING,20.0
3353,500638868,2025-02-05 15:00:00,2025-03-05 15:00:00,"Denver, CO",OFS,Hotel,Motel,desktop,Google,Windows,,,G236,28,24hrs,2718.0,453.0,0,1,4010.4500000000003,283.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3354,501706221,2025-03-17 11:00:00,2025-04-14 11:00:00,,,,,,,,,,G143,28,24hrs,0.0,0.0,0,0,362.82,30.0,Plastic Bottle - Other,Fizz Factory,Cinnamon Roll,DAIRY/SOY BEVERAGES,12.0
3355,500296865,2025-01-23 13:30:00,2025-01-30 13:30:00,,,,,,,,7.0,SALES REP,G267,7,24hrs,0.0,0.0,1,0,15466.109999999997,1377.0,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,CORE SPARKLING,20.0
3356,501711137,2024-08-29 14:00:00,2024-09-05 14:00:00,,,,,,,,,,G238,7,24hrs,0.0,0.0,0,0,1158.4100000000003,36.0,Bag-In-Box,Fizz Factory,Tangerine,CORE SPARKLING,320.0
3357,501373409,2025-02-03 10:30:00,2025-02-10 10:30:00,,,,,,,,15.0,SALES REP,G262,7,24hrs,0.0,0.0,1,0,20213.920000000006,1371.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
3358,501406651,2024-11-19 18:00:00,2024-11-26 18:00:00,,,,,,,,,,G111,7,72hrs,0.0,0.0,0,0,334.7,10.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0
3359,501403207,2024-06-25 15:00:00,2024-07-09 15:00:00,,,,,,,,,,G235,14,24hrs,0.0,0.0,0,0,93.22,9.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3360,501691855,2024-07-29 17:00:00,2024-08-05 17:00:00,,,,,,,,,,G281,7,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0
3361,600552202,2024-06-13 14:00:00,2024-06-27 14:00:00,,,,,,,,,,G293,14,24hrs,0.0,0.0,0,0,134.44,12.0,Plastic Bottle - Other,Fizz Factory,Caramel Macchiato,CORE SPARKLING,20.0
3362,501196216,2024-06-21 15:00:00,2024-07-19 15:00:00,,,,,,,,5.0,CALL CENTER,G236,28,24hrs,0.0,0.0,1,0,2421.41,211.0,Aluminum Can,Fizz Factory,Vanilla Latte,CORE SPARKLING,12.0
3363,501144562,2024-06-12 15:00:00,2024-06-19 15:00:00,,,,,,,,,,G236,7,24hrs,0.0,0.0,0,0,746.3599999999999,48.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),33.8
3364,501373048,2024-11-18 10:00:00,2024-12-16 10:00:00,"Ogden, UT",OFS,Hot Beverage,Mini-Market,desktop,Apple,Macintosh,240.0,SALES REP,G121,28,24hrs,0.0,0.0,1,0,27354.199999999993,2920.0,Plastic Bottle - Other,Grandma's Pantry,Vanilla Latte,CORE SPARKLING,0.0
3365,500291871,2025-03-24 14:30:00,2025-04-07 14:30:00,"Scottsbluff, NE",OFS,Hot Beverage,Local Convenience,desktop,Google,Windows,4.0,SALES REP,G151,14,48hrs,0.0,0.0,1,0,7765.359999999997,672.0,Plastic Bottle - Other,Lucy & Co.,Strawberry Tart,CORE SPARKLING,20.0
3366,501734326,2024-10-09 14:00:00,2024-10-16 14:00:00,,,,,,,,,,G238,7,24hrs,0.0,0.0,0,0,919.0200000000002,55.0,Plastic Bottle - Other,Sam's,Strawberry Tart,CORE SPARKLING,20.0
3367,501660780,2024-06-21 08:00:00,2024-06-28 08:00:00,,,,,,,,,,G144,7,24hrs,0.0,0.0,0,0,829.6500000000001,45.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3368,600083488,2025-01-21 15:30:00,2025-02-18 15:30:00,,,,,,,,,,G182,28,48hrs,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0
3369,600570640,2025-05-16 11:00:00,2025-05-23 11:00:00,"Eugene, OR",OFS,Distributor,Wholesaler,desktop,Apple,Macintosh,70.0,MYCOKE360,G223,7,24hrs,2016.0,0.0,1,0,55646.77000000005,8350.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Latte,CORE SPARKLING,20.0
3370,501666894,2025-02-13 10:30:00,2025-02-27 10:30:00,"Glendale, AZ",Rapid Delivery,Institution,Education,desktop,Google,Windows,,,G262,14,24hrs,0.0,0.0,0,0,3211.5800000000004,312.0,Aluminum Can,Lucy & Co.,Strawberry Tart,CORE SPARKLING,12.0
3371,501440721,2025-05-02 17:00:00,2025-05-30 17:00:00,"Spokane, WA",OFS,Attraction,Sports Arena,desktop,Google,Windows,4.0,MYCOKE360,G281,28,,2232.0,837.0,1,0,5623.51,329.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3372,501661467,2024-07-10 15:00:00,2024-07-17 15:00:00,,,,,,,,2.0,SALES REP,G141,7,24hrs,0.0,0.0,1,0,574.8000000000001,20.0,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0
3373,501207602,2024-07-10 14:00:00,2024-07-17 14:00:00,,,,,,,,,,G293,7,24hrs,0.0,0.0,0,0,3091.849999999997,372.0,Aluminum Can,Fizz Factory,Vanilla Latte,ENERGY DRINKS,16.0
3374,501155664,2024-11-18 18:00:00,2024-11-25 18:00:00,"Draper, UT",Sideload,Distributor,Food Distributor,desktop,Google,Windows,4.0,MYCOKE360,G111,7,72hrs,6076.0,0.0,1,0,13334.73999999999,631.0,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,640.0
3375,501689308,2024-07-30 11:00:00,2024-08-06 11:00:00,,,,,,,,2.0,SALES REP,G223,7,24hrs,0.0,0.0,1,0,7578.910000000006,914.0,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,CORE SPARKLING,0.0
3376,600552934,2024-06-06 14:00:00,2024-06-13 14:00:00,,,,,,,,,,G293,7,24hrs,0.0,0.0,0,0,9182.330000000005,585.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3377,501548629,2025-01-29 13:30:00,2025-02-26 13:30:00,"Albuquerque, NM",Rapid Delivery,Distributor,Food Distributor,desktop,Microsoft,Windows,4.0,MYCOKE360,G267,28,24hrs,11152.0,272.0,1,0,15847.409999999996,1377.0,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,ENERGY DRINKS,20.0
3378,501415542,2024-11-05 14:00:00,2024-11-12 14:00:00,,,,,,,,,,G142,7,24hrs,0.0,0.0,0,0,4915.449999999998,183.0,Bag-In-Box,Fizz Factory,Passionfruit,CORE SPARKLING,320.0
3379,500445995,2025-02-26 15:30:00,2025-03-26 15:30:00,"Wilsonville, OR",OFS,Attraction,Sports Arena,desktop,Apple,Macintosh,8.0,MYCOKE360,G221,28,24hrs,155.0,0.0,1,0,1404.6399999999996,269.0,Plastic Bottle - Other,Fizz Factory,Coconut,DAIRY/SOY BEVERAGES,14.0
3380,501415542,2025-04-15 14:00:00,2025-05-13 14:00:00,"Pocatello, ID",Sideload,Attraction,Recreation Center,desktop,Apple,Macintosh,8.0,MYCOKE360,G142,28,24hrs,1680.0,1260.0,1,0,4915.449999999998,183.0,Bag-In-Box,Fizz Factory,Passionfruit,CORE SPARKLING,320.0
3381,600588442,2024-07-19 11:00:00,2024-08-02 11:00:00,"Bellevue, WA",OFS,Hot Beverage,Local Convenience,desktop,Mozilla,Windows,8.0,SALES REP,G291,14,24hrs,0.0,0.0,1,0,3562.7500000000005,301.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3382,600588442,2025-01-21 11:00:00,2025-02-04 11:00:00,,,,,,,,8.0,SALES REP,G291,14,24hrs,0.0,0.0,1,0,3562.7500000000005,301.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3383,600586462,2025-04-21 17:00:00,2025-05-05 17:00:00,,,,,,,,5.0,SALES REP,G281,14,,0.0,0.0,1,0,2790.8000000000015,271.124,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,ENERGY DRINKS,20.0
3384,501757745,2024-12-18 11:00:00,2025-01-01 11:00:00,"Tucson, AZ",Sideload,Restaurant,Restaurant,mobile,Apple,iOS,3.0,SALES REP,G265,14,24hrs,0.0,0.0,1,0,832.46,34.0,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,320.0
3385,600062683,2025-05-23 15:00:00,2025-06-06 15:00:00,,,,,,,,,,G133,14,24hrs,0.0,0.0,0,0,3493.739999999999,267.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Latte,ENHANCED WATER BEVERAGES,20.0
3386,501589180,2025-04-11 10:00:00,2025-04-25 10:00:00,"Huachuca City, AZ",Rapid Delivery,Hot Beverage,Local Convenience,desktop,Apple,Macintosh,5.0,SALES REP,G264,14,24hrs,0.0,0.0,1,0,5775.889999999999,577.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3387,501685623,2024-08-02 18:00:00,2024-08-09 18:00:00,"Draper, UT",Sideload,Attraction,Amusement Center,desktop,Apple,Macintosh,5.0,MYCOKE360,G111,7,72hrs,10725.0,715.0,1,0,6548.899999999998,262.0,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0
3388,600576171,2025-02-10 11:00:00,2025-03-10 11:00:00,,,,,,,,,,G291,28,24hrs,0.0,0.0,0,0,30.79,2.0,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0
3389,501475769,2024-06-11 15:00:00,2024-06-18 15:00:00,,,,,,,,2.0,MYCOKE LEGACY,G236,7,24hrs,0.0,0.0,1,0,1725.0500000000002,105.0,Aluminum Can - SLIIM,Fizz Factory,Vanilla Latte,PACKAGED WATER (PLAIN & ENRICHED),0.0
3390,501634252,2024-12-16 12:00:00,2024-12-23 12:00:00,,,,,,,,,,G171,7,24hrs,0.0,0.0,0,0,633.07,33.0,CO2 Tank,Fizz Factory,Tangerine,CORE SPARKLING,0.0
3391,501789235,2025-02-28 18:00:00,2025-03-14 18:00:00,,,,,,,,,,G111,14,72hrs,0.0,0.0,0,0,19.24,2.0,Aluminum Can,Bobby's Bottles,Matcha,ENERGY DRINKS,16.0
3392,501697196,2025-02-21 16:30:00,2025-03-21 16:30:00,"Tempe, AZ",Rapid Delivery,Institution,University,desktop,Apple,Macintosh,3.0,MYCOKE360,G261,28,48hrs,2280.0,456.0,1,0,280.19000000000005,35.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0
3393,501810167,2025-04-28 11:00:00,2025-05-05 11:00:00,,,,,,,,,,G291,7,24hrs,0.0,0.0,0,0,1514.83,130.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3394,501511134,2024-11-20 18:00:00,2024-11-27 18:00:00,,,,,,,,24.0,SALES REP,G111,7,72hrs,0.0,0.0,1,0,28052.939999999995,4569.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3395,600588339,2025-04-21 11:30:00,2025-05-19 11:30:00,,,,,,,,6.0,SALES REP,G292,28,24hrs,0.0,0.0,1,0,1237.4599999999998,108.0,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3396,501358333,2024-06-21 14:00:00,2024-06-28 14:00:00,,,,,,,,2.0,CALL CENTER,G238,7,24hrs,0.0,0.0,1,0,316.85,12.0,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0
3397,500766388,2024-06-19 11:00:00,2024-07-17 11:00:00,,,,,,,,3.0,MYCOKE LEGACY,G291,28,24hrs,0.0,0.0,1,0,332.20000000000005,17.0,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0
3398,500985141,2024-07-17 11:00:00,2024-07-24 11:00:00,,,,,,,,,,G291,7,24hrs,0.0,0.0,0,0,14821.430000000013,1367.292,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0
3399,500857007,2024-06-13 15:00:00,2024-06-20 15:00:00,"Pueblo, CO",Sideload,Hot Beverage,Mini-Market,desktop,Mozilla,Windows,3.0,SALES REP,G237,7,24hrs,0.0,0.0,1,0,25817.440000000017,2156.0,Aluminum Can,Lucy & Co.,Strawberry Tart,CORE SPARKLING,12.0
